id,name,province,level,type,category,tags
S1800,浙江大学,浙江,本科,公办,综合,985
S1801,浙江大学,湖北,本科,公办,综合,985
S1802,浙江大学,湖南,本科,公办,综合,985
S1803,浙江大学,陕西,本科,公办,综合,985
S1804,浙江大学医学院,北京,本科,,,
S1805,浙江大学医学院,浙江,本科,,,
S1806,浙江安防职业技术学院,浙江,本科,,,
S1807,浙江工业大学,北京,本科,公办,理工,省重点
S1808,浙江工业大学,四川,本科,公办,理工,省重点
S1809,浙江工业大学,山东,本科,公办,理工,省重点
S1810,浙江工业大学,广东,本科,公办,理工,省重点
S1811,浙江工业大学,江苏,本科,公办,理工,省重点
S1812,浙江工业大学,河北,本科,公办,理工,省重点
S1813,浙江工业大学,河南,本科,公办,理工,省重点
S1814,浙江工业大学,浙江,本科,公办,理工,省重点
S1815,浙江工业大学,湖北,本科,公办,理工,省重点
S1816,浙江工业大学,湖南,本科,公办,理工,省重点
S1817,浙江工业大学,陕西,本科,公办,理工,省重点
S1818,浙江工业大学之江学院,浙江,本科,,,
S1819,浙江工业职业技术学院,浙江,本科,,,
S1820,浙江工商大学,北京,本科,,,
S1821,浙江工商大学,浙江,本科,,,
S1822,浙江工商大学杭州商学院,浙江,本科,,,
S1823,浙江工商职业技术学院,浙江,本科,,,
S1824,浙江工贸职业技术学院,浙江,本科,,,
S1825,浙江师范大学,北京,本科,,,
S1826,浙江师范大学,浙江,本科,,,
S1827,浙江师范大学 (金华职业技术学院教学点),浙江,本科,,,
S1828,浙江师范大学行知学院,浙江,本科,,,
S1829,浙江广厦建设职业技术大学,浙江,本科,,,
S1830,浙江建设职业技术学院,浙江,本科,,,
S1831,浙江旅游职业学院,浙江,本科,,,
S1832,浙江机电职业技术大学,浙江,本科,,,
S1833,浙江树人学院,浙江,本科,,,
S1834,浙江横店影视职业学院,浙江,本科,,,
S1835,浙江水利水电学院,浙江,本科,,,
S1836,浙江汽车职业技术学院,浙江,本科,,,
S1837,浙江海洋大学,浙江,本科,,,
S1838,浙江特殊教育职业学院,浙江,本科,,,
S1839,浙江理工大学,北京,本科,,,
S1840,浙江理工大学,浙江,本科,,,
S1841,浙江理工大学科技与艺术学院,浙江,本科,,,
S1842,浙江科技大学,浙江,本科,,,
S1843,浙江纺织服装职业技术学院,浙江,本科,,,
S1844,浙江经济职业技术学院,浙江,本科,,,
S1845,浙江经贸职业技术学院,浙江,本科,,,
S1846,浙江育英职业技术学院,浙江,本科,,,
S1847,浙江舟山群岛新区旅游与健康职业学院,浙江,本科,,,
S1848,浙江艺术职业学院,浙江,本科,,,
S1849,浙江药科职业大学,浙江,本科,,,
S1850,浙江警官职业学院,浙江,本科,,,
S1851,浙江财经大学,北京,本科,,,
S1852,浙江财经大学,浙江,本科,,,
S1853,浙江财经大学东方学院,浙江,本科,,,
S1854,浙江越秀外国语学院,浙江,本科,,,
S1855,浙江邮电职业技术学院,浙江,本科,,,
S1856,浙江金华科贸职业技术学院,浙江,本科,,,
S1857,浙江金融职业学院,浙江,本科,,,
S1858,浙江长征职业技术学院,浙江,本科,,,
S1859,浙江音乐学院,浙江,本科,,,
S1860,海军军医大学,北京,本科,,,
S1861,海军军医大学,浙江,本科,,,
S1862,海军大连舰艇学院,北京,本科,,,
S1863,海军工程大学,北京,本科,,,
S1864,海军航空大学,北京,本科,,,
S1865,海南医科大学,北京,本科,,,
S1866,海南医科大学,浙江,本科,,,
S1867,海南卫生健康职业学院,浙江,本科,,,
S1868,海南大学,北京,本科,,,
S1869,海南大学,浙江,本科,,,
S1870,海南师范大学,北京,本科,,,
S1871,海南师范大学,浙江,本科,,,
S1872,海南比勒费尔德应用科学 大学,北京,本科,,,
S1873,海南比勒费尔德应用科学大学,浙江,本科,,,
S1874,海南洛桑旅游大学,北京,本科,,,
S1875,海南热带海洋学院,浙江,本科,,,
S1876,海南科技职业大学,浙江,本科,,,
S1877,海口经济学院,浙江,本科,,,
S1878,淮北师范大学,浙江,本科,,,
S1879,淮北职业技术学院,浙江,本科,,,
S1880,淮南师范学院,浙江,本科,,,
S1881,淮南联合大学,浙江,本科,,,
S1882,淮阴工学院,浙江,本科,,,
S1883,淮阴师范学院,浙江,本科,,,
S1884,深圳北理莫斯科大学,北京,本科,,,
S1885,深圳北理莫斯科大学,浙江,本科,,,
S1886,深圳大学,北京,本科,公办,综合,省重点
S1887,深圳大学,四川,本科,公办,综合,省重点
S1888,深圳大学,山东,本科,公办,综合,省重点
S1889,深圳大学,广东,本科,公办,综合,省重点
S1890,深圳大学,江苏,本科,公办,综合,省重点
S1891,深圳大学,河北,本科,公办,综合,省重点
S1892,深圳大学,河南,本科,公办,综合,省重点
S1893,深圳大学,浙江,本科,公办,综合,省重点
S1894,深圳大学,湖北,本科,公办,综合,省重点
S1895,深圳大学,湖南,本科,公办,综合,省重点
S1896,深圳大学,陕西,本科,公办,综合,省重点
S1897,深圳理工大学,浙江,本科,,,
S1898,清华大学,北京,本科,公办,综合,top
S1899,清华大学,四川,本科,公办,综合,top
S1900,清华大学,山东,本科,公办,综合,top
S1901,清华大学,广东,本科,公办,综合,top
S1902,清华大学,江苏,本科,公办,综合,top
S1903,清华大学,河北,本科,公办,综合,top
S1904,清华大学,河南,本科,公办,综合,top
S1905,清华大学,浙江,本科,公办,综合,top
S1906,清华大学,湖北,本科,公办,综合,top
S1907,清华大学,湖南,本科,公办,综合,top
S1908,清华大学,陕西,本科,公办,综合,top
S1909,渤海大学,北京,本科,,,
S1910,渤海大学,浙江,本科,,,
S1911,温州医科大学,北京,本科,,,
S1912,温州医科大学,浙江,本科,,,
S1913,温州医科大学仁济学院,浙江,本科,,,
S1914,温州商学院,浙江,本科,,,
S1915,温州大学,北京,本科,,,
S1916,温州大学,浙江,本科,,,
S1917,温州理工学院,浙江,本科,,,
S1918,温州科技职业学院,浙江,本科,,,
S1919,温州职业技术学院,浙江,本科,,,
S1920,温州肯恩大学,浙江,本科,,,
S1921,渭南师范学院,浙江,本科,,,
S1922,湖北三峡职业技术学院,浙江,本科,,,
S1923,湖北中医药大学,浙江,本科,,,
S1924,湖北中医药高等专科学校,浙江,本科,,,
S1925,湖北医药学院,北京,本科,,,
S1926,湖北医药学院,浙江,本科,,,
S1927,湖北医药学院药护学院,浙江,本科,,,
S1928,湖北商贸学院,浙江,本科,,,
S1929,湖北国土资源职业学院,浙江,本科,,,
S1930,湖北大学,北京,本科,,,
S1931,湖北大学,浙江,本科,,,
S1932,湖北大学知行学院,浙江,本科,,,
S1933,湖北工业大学,北京,本科,,,
S1934,湖北工业大学,浙江,本科,,,
S1935,湖北工业大学工程技术学院,浙江,本科,,,
S1936,湖北工程学院,北京,本科,,,
S1937,湖北工程学院,浙江,本科,,,
S1938,湖北师范大学,浙江,本科,,,
S1939,湖北文理学院,浙江,本科,,,
S1940,湖北民族大学,浙江,本科,,,
S1941,湖北汽车工业学院,北京,本科,,,
S1942,湖北汽车工业学院,浙江,本科,,,
S1943,湖北理工学院,浙江,本科,,,
S1944,湖北生物科技职业学院,浙江,本科,,,
S1945,湖北科技学院,浙江,本科,,,
S1946,湖北第二师范学院,浙江,本科,,,
S1947,湖北经济学院,北京,本科,,,
S1948,湖北经济学院,浙江,本科,,,
S1949,湖北经济学院法商学院,浙江,本科,,,
S1950,湖北美术学院,北京,本科,,,
S1951,湖北美术学院,浙江,本科,,,
S1952,湖北职业技术学院,浙江,本科,,,
S1953,湖北艺术职业学院,浙江,本科,,,
S1954,湖北财税职业学院,浙江,本科,,,
S1955,湖北轻工职业技术学院,浙江,本科,,,
S1956,湖北铁道运输职业学院,浙江,本科,,,
S1957,湖南中医药大学,北京,本科,,,
S1958,湖南中医药大学,浙江,本科,,,
S1959,湖南中医药大学湘杏学院,浙江,本科,,,
S1960,湖南中医药高等专科学校,浙江,本科,,,
S1961,湖南交通职业技术学院,浙江,本科,,,
S1962,湖南人文科技学院,北京,本科,,,
S1963,湖南人文科技学院,浙江,本科,,,
S1964,湖南信息学院,浙江,本科,,,
S1965,湖南信息职业技术学院,浙江,本科,,,
S1966,湖南农业大学,北京,本科,,,
S1967,湖南农业大学,浙江,本科,,,
S1968,湖南司法警官职业学院,浙江,本科,,,
S1969,湖南城市学院,北京,本科,,,
S1970,湖南城市学院,浙江,本科,,,
S1971,湖南大众传媒职业技术学院,浙江,本科,,,
S1972,湖南大学,北京,本科,公办,综合,985
S1973,湖南大学,四川,本科,公办,综合,985
S1974,湖南大学,山东,本科,公办,综合,985
S1975,湖南大学,广东,本科,公办,综合,985
S1976,湖南大学,江苏,本科,公办,综合,985
S1977,湖南大学,河北,本科,公办,综合,985
S1978,湖南大学,河南,本科,公办,综合,985
S1979,湖南大学,浙江,本科,公办,综合,985
S1980,湖南大学,湖北,本科,公办,综合,985
S1981,湖南大学,湖南,本科,公办,综合,985
S1982,湖南大学,陕西,本科,公办,综合,985
S1983,湖南女子学院,浙江,本科,,,
S1984,湖南工业大学,北京,本科,,,
S1985,湖南工业大学,浙江,本科,,,
S1986,湖南工业职业技术学院,浙江,本科,,,
S1987,湖南工商大学,北京,本科,,,
S1988,湖南工商大学,浙江,本科,,,
S1989,湖南工学院,北京,本科,,,
S1990,湖南工学院,浙江,本科,,,
S1991,湖南工程学院,北京,本科,,,
S1992,湖南工程学院,浙江,本科,,,
S1993,湖南工程学院应用技术学院,浙江,本科,,,
S1994,湖南工程职业技术学院,浙江,本科,,,
S1995,湖南师范大学,北京,本科,,,
S1996,湖南师范大学,浙江,本科,,,
S1997,湖南文理学院,北京,本科,,,
S1998,湖南文理学院,浙江,本科,,,
S1999,湖南水利水电职业技术学院,浙江,本科,,,
S2000,湖南涉外经济学院,浙江,本科,,,
S2001,湖南环境生物职业技术学院,浙江,本科,,,
S2002,湖南理工大学,北京,本科,,,
S2003,湖南理工学院,浙江,本科,,,
S2004,湖南科技大学,北京,本科,,,
S2005,湖南科技大学,浙江,本科,,,
S2006,湖南科技大学潇湘学院,浙江,本科,,,
S2007,湖南科技学院,北京,本科,,,
S2008,湖南科技学院,浙江,本科,,,
S2009,湖南第一师范学院,浙江,本科,,,
S2010,湖南艺术职业学院,浙江,本科,,,
S2011,湖南财政经济学院,北京,本科,,,
S2012,湖南财政经济学院,浙江,本科,,,
S2013,湖南铁道职业技术学院,浙江,本科,,,
S2014,湖南高速铁路职业技术学院,浙江,本科,,,
S2015,湖州健康职业学院,浙江,本科,,,
S2016,湖州学院,浙江,本科,,,
S2017,湖州师范大学,北京,本科,,,
S2018,湖州师范学院,浙江,本科,,,
S2019,湖州职业技术学院,浙江,本科,,,
S2020,湘南学院,北京,本科,,,
S2021,湘南学院,浙江,本科,,,
S2022,湘潭大学,北京,本科,,,
S2023,湘潭大学,浙江,本科,,,
S2024,湘潭理工学院,浙江,本科,,,
S2025,滁州学院,浙江,本科,,,
S2026,滇池学院,浙江,本科,,,
S2027,滨州医学院,浙江,本科,,,
S2028,漯河医学高等专科学校,浙江,本科,,,
S2029,漯河职业技术学院,浙江,本科,,,
S2030,潍坊学院,浙江,本科,,,
S2031,火箭军工程大学,北京,本科,,,
S2032,烟台南山学院,浙江,本科,,,
S2033,烟台大学,北京,本科,,,
S2034,烟台大学,浙江,本科,,,
S2035,烟台科技学院,浙江,本科,,,
S2036,焦作大学,浙江,本科,,,
S2037,焦作师范高等专科学校,浙江,本科,,,
S2038,燕京理工学院,北京,本科,,,
S2039,燕京理工学院,浙江,本科,,,
S2040,燕山大学,北京,本科,,,
S2041,燕山大学,浙江,本科,,,
S2042,牡丹江医科大学,北京,本科,,,
S2043,牡丹江医科大学,浙江,本科,,,
S2044,牡丹江大学,浙江,本科,,,
S2045,牡丹江师范学院,浙江,本科,,,
S2046,玉林师范学院,浙江,本科,,,
S2047,玉溪师范学院,浙江,本科,,,
S2048,珠海科技学院,北京,本科,,,
S2049,珠海科技学院,浙江,本科,,,
S2050,琼台师范学院,浙江,本科,,,
S2051,甘肃中医药大学,浙江,本科,,,
S2052,甘肃农业大学,浙江,本科,,,
S2053,甘肃政法大学,北京,本科,,,
S2054,甘肃政法大学,浙江,本科,,,
S2055,甘肃林业职业技术大学,浙江,本科,,,
S2056,电子科技大学,北京,本科,公办,理工,985
S2057,电子科技大学,四川,本科,公办,理工,985
S2058,电子科技大学,山东,本科,公办,理工,985
S2059,电子科技大学,广东,本科,公办,理工,985
S2060,电子科技大学,江苏,本科,公办,理工,985
S2061,电子科技大学,河北,本科,公办,理工,985
S2062,电子科技大学,河南,本科,公办,理工,985
S2063,电子科技大学,浙江,本科,公办,理工,985
S2064,电子科技大学,湖北,本科,公办,理工,985
S2065,电子科技大学,湖南,本科,公办,理工,985
S2066,电子科技大学,陕西,本科,公办,理工,985
S2067,电子科技大学(沙河校区),北京,本科,,,
S2068,电子科技大学(沙河校区),浙江,本科,,,
S2069,电子科技大学中山学院,浙江,本科,,,
S2070,电子科技大学成都学院,北京,本科,,,
S2071,电子科技大学成都学院,浙江,本科,,,
S2072,白城师范学院,浙江,本科,,,
S2073,皖南医学院,浙江,本科,,,
S2074,皖江工学院,浙江,本科,,,
S2075,皖西卫生职业学院,浙江,本科,,,
S2076,盐城工学院,浙江,本科,,,
S2077,盐城师范学院,北京,本科,,,
S2078,盐城师范学院,浙江,本科,,,
S2079,盐城幼儿师范高等专科学校,浙江,本科,,,
S2080,石家庄人民医学高等专科学校,浙江,本科,,,
S2081,石家庄医学高等专科学校,浙江,本科,,,
S2082,石家庄邮电职业技术学院,浙江,本科,,,
S2083,石家庄铁道大学,北京,本科,,,
S2084,石家庄铁道大学,浙江,本科,,,
S2085,石家庄铁道大学四方学院,北京,本科,,,
S2086,石家庄铁道大学四方学院,浙江,本科,,,
S2087,石河子大学,北京,本科,,,
S2088,石河子大学,浙江,本科,,,
S2089,硅湖职业技术学院,浙江,本科,,,
S2090,福州外语外贸学院,浙江,本科,,,
S2091,福州大学,北京,本科,,,
S2092,福州大学,浙江,本科,,,
S2093,福州大学至诚学院,浙江,本科,,,
S2094,福州理工学院,浙江,本科,,,
S2095,福州职业技术学院,浙江,本科,,,
S2096,福建中医药大学,北京,本科,,,
S2097,福建中医药大学,浙江,本科,,,
S2098,福建信息职业技术学院,浙江,本科,,,
S2099,福建农林大学,浙江,本科,,,
S2100,福建医科大学,北京,本科,,,
S2101,福建医科大学,浙江,本科,,,
S2102,福建师范大学,浙江,本科,,,
S2103,福建师范大学协和学院,浙江,本科,,,
S2104,福建水利电力职业技术学院,浙江,本科,,,
S2105,福建理工大学,北京,本科,,,
S2106,福建理工大学,浙江,本科,,,
S2107,福建电力职业技术学院,浙江,本科,,,
S2108,空军军医大学,北京,本科,,,
S2109,空军工程大学,北京,本科,,,
S2110,空军航空大学,北京,本科,,,
S2111,空军预警学院,北京,本科,,,
S2112,红河学院,浙江,本科,,,
S2113,绍兴文理学院,浙江,本科,,,
S2114,绍兴理工学院,浙江,本科,,,
S2115,绍兴职业技术学院,浙江,本科,,,
S2116,绥化学院,浙江,本科,,,
S2117,绵阳师范学院,浙江,本科,,,
S2118,网络空间部队信息工程大学,北京,本科,,,
S2119,聊城大学,浙江,本科,,,
S2120,联勤保障部队工程大学,北京,本科,,,
S2121,肇庆医学院,浙江,本科,,,
S2122,肇庆学院,浙江,本科,,,
S2123,芜湖学院,浙江,本科,,,
S2124,芜湖职业技术大学,浙江,本科,,,
S2125,苏州信息职业技术学院,浙江,本科,,,
S2126,苏州农业职业技术学院,浙江,本科,,,
S2127,苏州卫生职业技术学院,浙江,本科,,,
S2128,苏州城市学院,浙江,本科,,,
S2129,苏州大学,北京,本科,公办,综合,211
S2130,苏州大学,四川,本科,公办,综合,211
S2131,苏州大学,山东,本科,公办,综合,211
S2132,苏州大学,广东,本科,公办,综合,211
S2133,苏州大学,江苏,本科,公办,综合,211
S2134,苏州大学,河北,本科,公办,综合,211
S2135,苏州大学,河南,本科,公办,综合,211
S2136,苏州大学,浙江,本科,公办,综合,211
S2137,苏州大学,湖北,本科,公办,综合,211
S2138,苏州大学,湖南,本科,公办,综合,211
S2139,苏州大学,陕西,本科,公办,综合,211
S2140,苏州大学应用技术学院,浙江,本科,,,
S2141,苏州工业园区职业技术学院,浙江,本科,,,
S2142,苏州工业职业技术学院,浙江,本科,,,
S2143,苏州工学院,浙江,本科,,,
S2144,苏州工艺美术职业技术学院,浙江,本科,,,
S2145,苏州科技大学,北京,本科,,,
S2146,苏州科技大学,浙江,本科,,,
S2147,苏州科技大学天平学院,浙江,本科,,,
S2148,苏州职业技术大学,浙江,本科,,,
S2149,荆州理工职业学院,浙江,本科,,,
S2150,荆州职业技术学院,浙江,本科,,,
S2151,荆楚理工学院,浙江,本科,,,
S2152,萍乡卫生职业学院,浙江,本科,,,
S2153,萍乡学院,浙江,本科,,,
S2154,蚌埠医科大学,浙江,本科,,,
S2155,蚌埠学院,浙江,本科,,,
S2156,蚌埠工商学院,浙江,本科,,,
S2157,衡水学院,北京,本科,,,
S2158,衡水学院,浙江,本科,,,
S2159,衡阳师范学院,北京,本科,,,
S2160,衡阳师范学院,浙江,本科,,,
S2161,衢州学院,浙江,本科,,,
S2162,衢州职业技术学院,浙江,本科,,,
S2163,襄阳职业技术学院,浙江,本科,,,
S2164,西交利物浦大学,北京,本科,,,
S2165,西交利物浦大学,浙江,本科,,,
S2166,西京学院,浙江,本科,,,
S2167,西北农林科技大学,北京,本科,,,
S2168,西北农林科技大学,浙江,本科,,,
S2169,西北大学,北京,本科,公办,综合,211
S2170,西北大学,四川,本科,公办,综合,211
S2171,西北大学,山东,本科,公办,综合,211
S2172,西北大学,广东,本科,公办,综合,211
S2173,西北大学,江苏,本科,公办,综合,211
S2174,西北大学,河北,本科,公办,综合,211
S2175,西北大学,河南,本科,公办,综合,211
S2176,西北大学,浙江,本科,公办,综合,211
S2177,西北大学,湖北,本科,公办,综合,211
S2178,西北大学,湖南,本科,公办,综合,211
S2179,西北大学,陕西,本科,公办,综合,211
S2180,西北工业大学,北京,本科,公办,理工,985
S2181,西北工业大学,四川,本科,公办,理工,985
S2182,西北工业大学,山东,本科,公办,理工,985
S2183,西北工业大学,广东,本科,公办,理工,985
S2184,西北工业大学,江苏,本科,公办,理工,985
S2185,西北工业大学,河北,本科,公办,理工,985
S2186,西北工业大学,河南,本科,公办,理工,985
S2187,西北工业大学,浙江,本科,公办,理工,985
S2188,西北工业大学,湖北,本科,公办,理工,985
S2189,西北工业大学,湖南,本科,公办,理工,985
S2190,西北工业大学,陕西,本科,公办,理工,985
S2191,西北师范大学,北京,本科,,,
S2192,西北师范大学,浙江,本科,,,
S2193,西北政法大学,北京,本科,,,
S2194,西北政法大学,浙江,本科,,,
S2195,西北民族大学,北京,本科,,,
S2196,西北民族大学,浙江,本科,,,
S2197,西华大学,北京,本科,,,
S2198,西华大学,浙江,本科,,,
S2199,西华师范大学,北京,本科,,,
S2200,西华师范大学,浙江,本科,,,
S2201,西南交通大学,北京,本科,公办,理工,211
S2202,西南交通大学,四川,本科,公办,理工,211
S2203,西南交通大学,山东,本科,公办,理工,211
S2204,西南交通大学,广东,本科,公办,理工,211
S2205,西南交通大学,江苏,本科,公办,理工,211
S2206,西南交通大学,河北,本科,公办,理工,211
S2207,西南交通大学,河南,本科,公办,理工,211
S2208,西南交通大学,浙江,本科,公办,理工,211
S2209,西南交通大学,湖北,本科,公办,理工,211
S2210,西南交通大学,湖南,本科,公办,理工,211
S2211,西南交通大学,陕西,本科,公办,理工,211
S2212,西南医科大学,北京,本科,,,
S2213,西南医科大学,浙江,本科,,,
S2214,西南大学,北京,本科,,,
S2215,西南大学,浙江,本科,,,
S2216,西南大学(荣昌校区),浙江,本科,,,
S2217,西南政法大学,北京,本科,,,
S2218,西南政法大学,浙江,本科,,,
S2219,西南林业大学,北京,本科,,,
S2220,西南林业大学,浙江,本科,,,
S2221,西南民族大学,北京,本科,,,
S2222,西南民族大学,浙江,本科,,,
S2223,西南石油大学,北京,本科,,,
S2224,西南石油大学,浙江,本科,,,
S2225,西南科技大学,北京,本科,,,
S2226,西南科技大学,浙江,本科,,,
S2227,西南财经大学,北京,本科,,,
S2228,西南财经大学,浙江,本科,,,
S2229,西南财经大学天府学院,北京,本科,,,
S2230,西南财经大学天府学院,浙江,本科,,,
S2231,西安交通大学,北京,本科,公办,理工,985
S2232,西安交通大学,四川,本科,公办,理工,985
S2233,西安交通大学,山东,本科,公办,理工,985
S2234,西安交通大学,广东,本科,公办,理工,985
S2235,西安交通大学,江苏,本科,公办,理工,985
S2236,西安交通大学,河北,本科,公办,理工,985
S2237,西安交通大学,河南,本科,公办,理工,985
S2238,西安交通大学,浙江,本科,公办,理工,985
S2239,西安交通大学,湖北,本科,公办,理工,985
S2240,西安交通大学,湖南,本科,公办,理工,985
S2241,西安交通大学,陕西,本科,公办,理工,985
S2242,西安交通大学城市学院,北京,本科,,,
S2243,西安交通大学城市学院,浙江,本科,,,
S2244,西安交通工程学院,浙江,本科,,,
S2245,西安体育学院,北京,本科,,,
S2246,西安体育学院,浙江,本科,,,
S2247,西安培华学院,北京,本科,,,
S2248,西安培华学院,浙江,本科,,,
S2249,西安外事学院,浙江,本科,,,
S2250,西安外国语大学,北京,本科,,,
S2251,西安外国语大学,浙江,本科,,,
S2252,西安工业大学,北京,本科,,,
S2253,西安工业大学,浙江,本科,,,
S2254,西安工商学院,北京,本科,,,
S2255,西安工商学院,浙江,本科,,,
S2256,西安工程大学,北京,本科,,,
S2257,西安工程大学,浙江,本科,,,
S2258,西安建筑科技大学,北京,本科,,,
S2259,西安建筑科技大学,浙江,本科,,,
S2260,西安建筑科技大学华清学 院,北京,本科,,,
S2261,西安建筑科技大学华清学院,浙江,本科,,,
S2262,西安思源学院,北京,本科,,,
S2263,西安思源学院,浙江,本科,,,
S2264,西安文理学院,浙江,本科,,,
S2265,西安明德理工学院,浙江,本科,,,
S2266,西安欧亚学院,浙江,本科,,,
S2267,西安理工大学,北京,本科,,,
S2268,西安理工大学,浙江,本科,,,
S2269,西安理工大学高科学院,浙江,本科,,,
S2270,西安电子科技大学,北京,本科,,,
S2271,西安电子科技大学,浙江,本科,,,
S2272,西安石油大学,北京,本科,,,
S2273,西安石油大学,浙江,本科,,,
S2274,西安科技大学,北京,本科,,,
S2275,西安科技大学,浙江,本科,,,
S2276,西安科技大学高新学院,北京,本科,,,
S2277,西安科技大学高新学院,浙江,本科,,,
S2278,西安美术学院,浙江,本科,,,
S2279,西安翻译学院,浙江,本科,,,
S2280,西安航空学院,浙江,本科,,,
S2281,西安财经大学,北京,本科,,,
S2282,西安财经大学,浙江,本科,,,
S2283,西安财经大学行知学院,浙江,本科,,,
S2284,西安邮电大学,北京,本科,,,
S2285,西安邮电大学,浙江,本科,,,
S2286,西安铁路职业技术学院,浙江,本科,,,
S2287,西安音乐学院,北京,本科,,,
S2288,西安音乐学院,浙江,本科,,,
S2289,西昌学院,浙江,本科,,,
S2290,西藏大学,浙江,本科,,,
S2291,许昌学院,浙江,本科,,,
S2292,豫章师范学院,浙江,本科,,,
S2293,贵州中医药大学,浙江,本科,,,
S2294,贵州医科大学,北京,本科,,,
S2295,贵州医科大学,浙江,本科,,,
S2296,贵州城市职业学院,浙江,本科,,,
S2297,贵州大学,北京,本科,,,
S2298,贵州大学,浙江,本科,,,
S2299,贵州工程应用技术学院,浙江,本科,,,
S2300,贵州师范大学,浙江,本科,,,
S2301,贵州师范学院,浙江,本科,,,
S2302,贵州民族大学,浙江,本科,,,
S2303,贵州理工学院,浙江,本科,,,
S2304,贵州财经大学,北京,本科,,,
S2305,贵州财经大学,浙江,本科,,,
S2306,贵州黔南科技学院,浙江,本科,,,
S2307,贵州黔南经济学院,浙江,本科,,,
S2308,贵阳信息科技学院,浙江,本科,,,
S2309,贵阳学院,浙江,本科,,,
S2310,贵阳康养职业大学,浙江,本科,,,
S2311,资阳口腔职业学院,浙江,本科,,,
S2312,赣东学院,北京,本科,,,
S2313,赣东学院,浙江,本科,,,
S2314,赣南医科大学,浙江,本科,,,
S2315,赣南卫生健康职业学院,浙江,本科,,,
S2316,赣南师范大学,浙江,本科,,,
S2317,赣南科技学院,北京,本科,,,
S2318,赣南科技学院,浙江,本科,,,
S2319,辽宁中医药大学,北京,本科,,,
S2320,辽宁中医药大学,浙江,本科,,,
S2321,辽宁中医药大学杏林学院,浙江,本科,,,
S2322,辽宁何氏医学院,北京,本科,,,
S2323,辽宁大学,北京,本科,,,
S2324,辽宁大学,浙江,本科,,,
S2325,辽宁对外经贸学院,北京,本科,,,
S2326,辽宁对外经贸学院,浙江,本科,,,
S2327,辽宁工业大学,浙江,本科,,,
S2328,辽宁工程技术大学,北京,本科,,,
S2329,辽宁工程技术大学,浙江,本科,,,
S2330,辽宁师范大学,北京,本科,,,
S2331,辽宁师范大学,浙江,本科,,,
S2332,辽宁石油化工大学,北京,本科,,,
S2333,辽宁石油化工大学,浙江,本科,,,
S2334,辽宁科技大学,浙江,本科,,,
S2335,辽宁财贸学院,浙江,本科,,,
S2336,运城学院,浙江,本科,,,
S2337,连云港师范学院,浙江,本科,,,
S2338,通化师范学院,浙江,本科,,,
S2339,遵义医科大学,浙江,本科,,,
S2340,邢台医学院,浙江,本科,,,
S2341,邢台学院,浙江,本科,,,
S2342,邯郸学院,浙江,本科,,,
S2343,邵阳学院,浙江,本科,,,
S2344,郑州医药健康职业学院,浙江,本科,,,
S2345,郑州卫生健康职业学院,浙江,本科,,,
S2346,郑州商学院,浙江,本科,,,
S2347,郑州大学,北京,本科,公办,综合,211
S2348,郑州大学,四川,本科,公办,综合,211
S2349,郑州大学,山东,本科,公办,综合,211
S2350,郑州大学,广东,本科,公办,综合,211
S2351,郑州大学,江苏,本科,公办,综合,211
S2352,郑州大学,河北,本科,公办,综合,211
S2353,郑州大学,河南,本科,公办,综合,211
S2354,郑州大学,浙江,本科,公办,综合,211
S2355,郑州大学,湖北,本科,公办,综合,211
S2356,郑州大学,湖南,本科,公办,综合,211
S2357,郑州大学,陕西,本科,公办,综合,211
S2358,郑州工业应用技术学院,浙江,本科,,,
S2359,郑州工商学院,北京,本科,,,
S2360,郑州工商学院,浙江,本科,,,
S2361,郑州工程技术学院,北京,本科,,,
S2362,郑州工程技术学院,浙江,本科,,,
S2363,郑州电力高等专科学校,浙江,本科,,,
S2364,郑州经贸学院,浙江,本科,,,
S2365,郑州航空工业管理学院,北京,本科,,,
S2366,郑州航空工业管理学院,浙江,本科,,,
S2367,郑州西亚斯学院,浙江,本科,,,
S2368,郑州警察学院,北京,本科,,,
S2369,郑州财经学院,北京,本科,,,
S2370,郑州财经学院,浙江,本科,,,
S2371,郑州轻工业大学,北京,本科,,,
S2372,郑州轻工业大学,浙江,本科,,,
S2373,郑州铁路职业技术学院,浙江,本科,,,
S2374,鄂州职业大学,浙江,本科,,,
S2375,重庆三峡医药高等专科学校,浙江,本科,,,
S2376,重庆三峡学院,浙江,本科,,,
S2377,重庆中医药学院,浙江,本科,,,
S2378,重庆交通大学,北京,本科,,,
S2379,重庆交通大学,浙江,本科,,,
S2380,重庆人文科技学院,北京,本科,,,
S2381,重庆人文科技学院,浙江,本科,,,
S2382,重庆医科大学,北京,本科,,,
S2383,重庆医科大学,浙江,本科,,,
S2384,重庆医药高等专科学校,浙江,本科,,,
S2385,重庆城市科技学院,北京,本科,,,
S2386,重庆城市科技学院,浙江,本科,,,
S2387,重庆城市管理职业学院,浙江,本科,,,
S2388,重庆外语外事学院,北京,本科,,,
S2389,重庆外语外事学院,浙江,本科,,,
S2390,重庆大学,北京,本科,公办,综合,985
S2391,重庆大学,四川,本科,公办,综合,985
S2392,重庆大学,山东,本科,公办,综合,985
S2393,重庆大学,广东,本科,公办,综合,985
S2394,重庆大学,江苏,本科,公办,综合,985
S2395,重庆大学,河北,本科,公办,综合,985
